Player,Nation,Pos,Squad,Comp,Age,MP,Min,TklW,Int,Clr,Blocks,Carries,PrgDist,FinalThird,Ast,KP,CrsPA
Omar Marmoush,eg EGY,"FW,MF",Manchester City,eng Premier League,27-095,19,607,8,2,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Tomas Marques,es ESP,MF,Barcelona,es La Liga,19-195,1,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Marquinhos,br BRA,DF,Paris Saint-Germain,fr Ligue 1,31-364,13,962,9,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Callum Marshall,nir NIR,FW,West Ham United,eng Premier League,21-166,2,60,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Eric Martel,de GER,"MF,DF",Köln,de Bundesliga,24-014,30,2469,30,34,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Aarón Martín,es ESP,"MF,DF",Genoa,it Serie A,29-021,31,2096,26,10,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
Carlos Martín,es ESP,"MF,FW",Rayo Vallecano,es La Liga,24-021,9,396,7,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Gerard Martín,es ESP,DF,Barcelona,es La Liga,24-076,30,1939,26,29,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Iván Martín,es ESP,MF,Girona,es La Liga,27-088,32,2296,36,16,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Jon Martin,es ESP,DF,Real Sociedad,es La Liga,20-020,23,2070,16,34,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Mario Martín,es ESP,"MF,FW",Getafe,es La Liga,22-069,32,1863,30,15,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Gabriel Martinelli,br BRA,"FW,MF",Arsenal,eng Premier League,24-329,28,990,8,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Arnau Martinez,es ESP,"DF,MF",Girona,es La Liga,23-018,32,2443,36,34,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Daniel Martinez,es ESP,DF,Atlético Madrid,es La Liga,22-008,1,90,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,33-253,31,2745,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Joaquín Martínez Gauna,es ESP,"MF,DF",Sevilla,es La Liga,22-308,18,1165,17,5,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Josep Martinez,es ESP,GK,Inter,it Serie A,27-351,4,360,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Lautaro Martínez,ar ARG,FW,Inter,it Serie A,28-264,28,2032,11,6,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0
Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,28-115,16,1053,9,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Pablo Martínez,es ESP,MF,Levante,es La Liga,28-080,25,1682,10,18,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Ramón Martínez,es ESP,DF,Sevilla,es La Liga,23-203,2,102,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Toni Martínez,es ESP,FW,Alavés,es La Liga,28-317,34,2453,14,4,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Adam Marušić,me MNE,DF,Lazio,it Serie A,33-208,31,2610,16,32,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Omar Mascarell,gq EQG,"MF,DF",Mallorca,es La Liga,33-100,28,2097,27,33,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Adam Masina,ma MAR,DF,Torino,it Serie A,32-131,5,235,4,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Patrizio Masini,it ITA,MF,Genoa,it Serie A,25-106,27,1331,37,26,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Han-Noah Massengo,fr FRA,MF,Augsburg,de Bundesliga,24-310,32,2391,18,36,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Franco Mastantuono,ar ARG,"MF,FW",Real Madrid,es La Liga,18-272,20,867,12,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Arthur Masuaku,cd COD,DF,Sunderland,eng Premier League,32-187,3,126,2,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Arthur Masuaku,cd COD,DF,Lens,fr Ligue 1,32-187,3,137,3,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Clinton Mata,ao ANG,DF,Lyon,fr Ligue 1,33-187,31,2743,21,26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Igor Matanovic,hr CRO,FW,Freiburg,de Bundesliga,23-043,30,1486,11,8,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Pape Matar Sarr,sn SEN,MF,Tottenham Hotspur,eng Premier League,23-241,24,1357,21,13,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,28-319,29,2115,4,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nemanja Matić,rs SRB,MF,Sassuolo,it Serie A,37-285,32,2572,27,25,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Rudy Matondo,fr FRA,MF,Paris FC,fr Ligue 1,18-061,10,667,12,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Rudy Matondo,fr FRA,MF,Auxerre,fr Ligue 1,18-061,16,614,7,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Chrislain Matsima,fr FRA,DF,Augsburg,de Bundesliga,23-363,17,1429,10,30,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Jean Mattéo Bahoya,fr FRA,"MF,FW",Eintracht Frankfurt,de Bundesliga,21-006,26,1315,14,12,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Alan Matturro,uy URU,DF,Levante,es La Liga,21-214,19,947,13,6,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Neal Maupay,fr FRA,"FW,MF",Marseille,fr Ligue 1,29-272,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Neal Maupay,fr FRA,FW,Sevilla,es La Liga,29-272,9,716,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Konstantinos Mavropanos,gr GRE,DF,West Ham United,eng Premier League,28-153,29,2354,20,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Christian Mawissa,fr FRA,"DF,MF",Monaco,fr Ligue 1,21-025,17,1101,24,15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Eliezer Mayenda,es ESP,"FW,MF",Sunderland,eng Premier League,21-005,20,759,3,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ezra Mayers,bb BRB,DF,West Ham United,eng Premier League,19-117,6,117,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Borja Mayoral,es ESP,FW,Getafe,es La Liga,29-038,16,1058,5,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Senny Mayulu,fr FRA,"MF,FW",Paris Saint-Germain,fr Ligue 1,19-361,24,1549,29,10,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Ibrahim Maza,dz ALG,MF,Leverkusen,de Bundesliga,20-170,27,1759,23,15,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Noussair Mazraoui,ma MAR,"DF,MF",Manchester Utd,eng Premier League,28-180,19,912,15,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Luca Mazzitelli,it ITA,MF,Cagliari,it Serie A,30-179,18,767,11,10,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Pasquale Mazzocchi,it ITA,MF,Napoli,it Serie A,30-290,14,296,1,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nathan Mbala,,"MF,FW",Metz,fr Ligue 1,18-083,13,441,6,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Samuel Mbangula,be BEL,"MF,FW",Werder Bremen,de Bundesliga,22-117,25,1150,10,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Ethan Mbappé,fr FRA,"MF,FW",Lille,fr Ligue 1,19-135,17,522,6,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Kylian Mbappé,fr FRA,FW,Real Madrid,es La Liga,27-144,28,2397,1,3,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Ibrahim Mbaye,sn SEN,"FW,MF",Paris Saint-Germain,fr Ligue 1,18-109,22,958,7,4,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Malick Mbaye,sn SEN,MF,Metz,fr Ligue 1,22-037,5,300,8,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Chancel Mbemba,cd COD,DF,Lille,fr Ligue 1,31-278,13,954,8,13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Bryan Mbeumo,cm CMR,"MF,FW",Manchester Utd,eng Premier League,26-279,31,2457,11,7,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Michel Mboula,ga GAB,"DF,MF",Metz,fr Ligue 1,23-013,13,740,10,15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Pathé Mboup,sn SEN,MF,Brest,fr Ligue 1,22-206,26,960,17,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Moustapha Mbow,sn SEN,DF,Paris FC,fr Ligue 1,26-066,31,2717,33,38,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
James Mcatee,eng ENG,MF,Nottingham Forest,eng Premier League,23-207,12,278,3,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
John McGinn,sct SCO,MF,Aston Villa,eng Premier League,31-207,28,2043,16,12,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Weston McKennie,us USA,MF,Juventus,it Serie A,27-258,34,2655,23,23,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
Mark McKenzie,us USA,DF,Toulouse,fr Ligue 1,27-077,29,2404,30,25,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Dwight McNeil,eng ENG,MF,Everton,eng Premier League,26-172,21,1165,16,10,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Scott McTominay,sct SCO,MF,Napoli,it Serie A,29-156,31,2611,13,22,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Facundo Medina,ar ARG,DF,Marseille,fr Ligue 1,26-350,16,1275,13,21,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Jonas Meffert,de GER,MF,Hamburger SV,de Bundesliga,31-251,4,145,3,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Henrik Meister,dk DEN,FW,Pisa,it Serie A,22-177,27,1484,3,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Bamo Meïté,ci CIV,DF,Lorient,fr Ligue 1,24-161,24,1961,15,13,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Kader Meïté,fr FRA,FW,Rennes,fr Ligue 1,18-214,17,535,2,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Hannibal Mejbri,tn TUN,MF,Burnley,eng Premier League,23-112,25,1095,15,7,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Cléo Melieres,fr FRA,FW,Metz,fr Ligue 1,21-030,2,31,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nuno Mendes,pt POR,DF,Paris Saint-Germain,fr Ligue 1,23-328,20,1256,20,14,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
Brais Méndez,es ESP,"MF,FW",Real Sociedad,es La Liga,29-126,28,1604,17,7,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Rodrigo Mendoza,es ESP,"MF,FW",Elche,es La Liga,21-059,16,794,9,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Rodrigo Mendoza,es ESP,MF,Atlético Madrid,es La Liga,21-059,8,434,3,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Antoine Mendy,sn SEN,DF,Nice,fr Ligue 1,21-351,24,2007,35,18,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Batista Mendy,fr FRA,MF,Sevilla,es La Liga,26-121,27,1617,23,18,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,30-339,5,207,1,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Formose Mendy,sn SEN,DF,Lorient,fr Ligue 1,25-131,2,135,1,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nobel Mendy,sn SEN,DF,Rayo Vallecano,es La Liga,21-252,22,1617,12,23,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Paul Mendy,sn SEN,FW,Cagliari,it Serie A,19-132,7,237,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Gideon Mensah,gh GHA,DF,Auxerre,fr Ligue 1,27-299,29,2237,36,23,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Khalis Merah,fr FRA,"MF,FW",Lyon,fr Ligue 1,19-078,22,1130,19,6,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Alex Meret,it ITA,GK,Napoli,it Serie A,29-052,9,810,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Mikel Merino,es ESP,"MF,FW",Arsenal,eng Premier League,29-325,21,1007,13,9,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Quentin Merlin,fr FRA,"DF,MF",Rennes,fr Ligue 1,23-362,32,2443,37,27,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
Rafik Messali,fr FRA,MF,Toulouse,fr Ligue 1,23-015,12,502,6,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Junior Messias,br BRA,MF,Genoa,it Serie A,35-000,20,685,10,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Alejandro Mestanza,es ESP,MF,Getafe,es La Liga,21-157,3,71,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Connor Metcalfe,au AUS,"MF,FW",St Pauli,de Bundesliga,26-189,24,503,8,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Dayann Methalie,fr FRA,MF,Toulouse,fr Ligue 1,20-087,27,1871,30,23,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Karol Mets,ee EST,DF,St Pauli,de Bundesliga,32-362,23,1932,22,22,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Thomas Meunier,be BEL,DF,Lille,fr Ligue 1,34-243,25,1909,18,17,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Lucas Michal,fr FRA,MF,Metz,fr Ligue 1,20-326,9,212,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Lucas Michal,fr FRA,FW,Monaco,fr Ligue 1,20-326,2,59,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Georges Mikautadze,ge GEO,FW,Villarreal,es La Liga,25-194,30,1952,4,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
Georges Mikautadze,ge GEO,FW,Lyon,fr Ligue 1,25-194,2,179,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Wisdom Mike,de GER,FW,Bayern Munich,de Bundesliga,17-231,4,30,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
William Mikelbrencis,fr FRA,"MF,DF",Hamburger SV,de Bundesliga,22-077,25,1370,22,6,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Daniel Mikołajewski,pl POL,FW,Parma,it Serie A,20-109,1,19,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Antoni Milambo,nl NED,MF,Brentford,eng Premier League,21-040,1,45,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nikola Milenković,rs SRB,DF,Nottingham Forest,eng Premier League,28-213,36,3195,18,29,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Lewis Miley,eng ENG,"MF,DF",Newcastle United,eng Premier League,20-012,23,1496,18,20,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Arkadiusz Milik,pl POL,FW,Juventus,it Serie A,32-074,2,36,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Vanja Milinković-Savić,rs SRB,GK,Napoli,it Serie A,29-082,27,2430,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Éder Militão,br BRA,DF,Real Madrid,es La Liga,28-115,16,1139,16,10,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Luis Milla,es ESP,MF,Getafe,es La Liga,31-218,34,3001,30,41,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0
Pere Milla,es ESP,"MF,FW",Espanyol,es La Liga,33-232,30,1825,22,15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Lennon Miller,sct SCO,MF,Udinese,it Serie A,19-261,22,836,10,8,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
James Milner,eng ENG,MF,Brighton,eng Premier League,40-129,19,726,9,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Veljko Milosavljević,rs SRB,DF,Bournemouth,eng Premier League,18-319,7,368,4,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jovan Milošević,rs SRB,FW,Werder Bremen,de Bundesliga,20-286,13,488,2,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Kim Min-jae,kr KOR,DF,Bayern Munich,de Bundesliga,29-179,25,1602,19,38,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Yerry Mina,co COL,DF,Cagliari,it Serie A,31-232,24,1970,17,23,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Takumi Minamino,jp JPN,MF,Monaco,fr Ligue 1,31-117,15,944,3,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,33-061,16,1234,2,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Óscar Mingueza,es ESP,MF,Celta Vigo,es La Liga,27-000,32,1922,19,9,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Yankuba Minteh,gm GAM,MF,Brighton,eng Premier League,21-295,32,2257,36,14,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Bojan Miovski,mk MKD,FW,Girona,es La Liga,26-323,1,44,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Rafa Mir,es ESP,"FW,MF",Elche,es La Liga,28-329,27,1803,7,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Juan Miranda,es ESP,DF,Bologna,it Serie A,26-114,30,2393,30,32,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Fabio Miretti,it ITA,MF,Juventus,it Serie A,22-283,21,595,9,4,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Tyrick Mitchell,eng ENG,MF,Crystal Palace,eng Premier League,26-254,35,3026,58,32,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Kaoru Mitoma,jp JPN,"MF,FW",Brighton,eng Premier League,28-358,25,1721,12,8,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Maximilian Mittelstädt,de GER,"DF,MF",Stuttgart,de Bundesliga,29-056,31,2114,42,33,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Henrikh Mkhitaryan,am ARM,MF,Inter,it Serie A,37-112,28,1433,26,15,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Branimir Mlacic,hr CRO,DF,Udinese,it Serie A,19-062,6,155,3,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Tadjidine Mmadi,fr FRA,FW,Marseille,fr Ligue 1,19-071,3,45,1,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Rui Modesto,ao ANG,MF,Udinese,it Serie A,26-218,3,119,4,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Luka Modrić,hr CRO,MF,Milan,it Serie A,40-246,33,2782,26,35,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Max Moerstedt,de GER,FW,Hoffenheim,de Bundesliga,20-118,22,420,3,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Terem Moffi,ng NGA,FW,Nice,fr Ligue 1,26-353,10,488,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Mostafa Mohamed,eg EGY,FW,Nantes,fr Ligue 1,28-166,24,1152,7,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Wael Mohya,de GER,"MF,FW",Gladbach,de Bundesliga,17-133,14,486,5,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Johan Mojica,co COL,DF,Mallorca,es La Liga,33-265,34,2640,30,23,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Enzo Molebe,fr FRA,FW,Lyon,fr Ligue 1,18-237,1,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Alberto Moleiro,es ESP,MF,Villarreal,es La Liga,22-225,34,2208,19,10,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Nahuel Molina,ar ARG,"DF,MF",Atlético Madrid,es La Liga,28-037,26,1331,24,14,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Jon Moncayola,es ESP,MF,Osasuna,es La Liga,28-000,34,2879,24,25,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Jano Monserrate,es ESP,MF,Atlético Madrid,es La Liga,20-105,2,23,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jorge Montes,es ESP,DF,Getafe,es La Liga,22-068,1,27,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Lorenzo Montipò,it ITA,GK,Hellas Verona,it Serie A,30-082,33,2970,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Álvaro Morata,es ESP,FW,Como,it Serie A,33-202,24,913,10,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Morato,br BRA,DF,Nottingham Forest,eng Premier League,24-317,19,1165,16,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Diego Morcillo,es ESP,FW,Alavés,es La Liga,22-329,1,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Javi Morcillo,es ESP,MF,Atlético Madrid,es La Liga,20-059,3,112,2,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Afonso Moreira,pt POR,"MF,FW",Lyon,fr Ligue 1,21-055,26,1632,21,11,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0
Diego Moreira,be BEL,MF,Strasbourg,fr Ligue 1,21-280,25,1873,23,17,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Alberto Moreno,es ESP,DF,Como,it Serie A,33-312,17,1068,10,7,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Álex Moreno,es ESP,DF,Girona,es La Liga,32-339,28,2289,23,25,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Fabio Moreno Fell,de GER,FW,Mainz 05,de Bundesliga,25-343,2,77,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Gerard Moreno,es ESP,FW,Villarreal,es La Liga,34-036,20,1225,8,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Matias Moreno,ar ARG,DF,Levante,es La Liga,22-231,26,2072,25,32,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Tete Morente,es ESP,MF,Elche,es La Liga,29-160,11,749,10,9,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Tete Morente,es ESP,"FW,MF",Lecce,it Serie A,29-160,16,859,9,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Stefano Moreo,it ITA,"FW,MF",Pisa,it Serie A,32-317,35,2147,11,20,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Mateu Morey,es ESP,"DF,MF",Mallorca,es La Liga,26-072,18,704,8,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ilaix Moriba,gn GUI,MF,Celta Vigo,es La Liga,23-114,34,2315,39,21,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Manu Morlanes,es ESP,MF,Mallorca,es La Liga,27-121,29,1519,27,16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Luca Moro,it ITA,FW,Sassuolo,it Serie A,25-108,14,211,4,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nikola Moro,hr CRO,MF,Bologna,it Serie A,28-062,28,1752,8,17,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Raúl Moro,es ESP,MF,Osasuna,es La Liga,23-159,13,616,0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Tyler Morton,eng ENG,MF,Lyon,fr Ligue 1,23-194,29,2517,29,24,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Mattia Mosconi,it ITA,FW,Inter,it Serie A,19-048,1,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Daren Mosengo,fr FRA,MF,Le Havre,fr Ligue 1,19-275,7,108,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Cristhian Mosquera,es ESP,DF,Arsenal,eng Premier League,21-320,18,814,19,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Daniel Mosquera,co COL,FW,Hellas Verona,it Serie A,26-205,22,597,2,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Yerson Mosquera,co COL,DF,Wolves,eng Premier League,25-011,25,1956,33,22,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Edoardo Motta,it ITA,GK,Lazio,it Serie A,21-120,9,810,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Pierre Mounguengue,fr FRA,FW,Paris Saint-Germain,fr Ligue 1,18-130,1,16,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Mason Mount,eng ENG,MF,Manchester Utd,eng Premier League,27-123,21,934,10,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Samir El Mourabet,ma MAR,MF,Strasbourg,fr Ligue 1,20-219,31,1948,35,27,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Santiago Mouriño,uy URU,DF,Villarreal,es La Liga,24-089,26,2197,61,27,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Louis Mouton,fr FRA,MF,Angers,fr Ligue 1,23-344,32,1891,26,12,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Lionel Mpasi,cd COD,GK,Le Havre,fr Ligue 1,31-285,4,315,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Tarik Muharemovic,ba BIH,DF,Sassuolo,it Serie A,23-074,31,2745,24,45,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Miro Muheim,ch SUI,"MF,DF",Hamburger SV,de Bundesliga,28-050,28,2407,35,27,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Divine Mukasa,eng ENG,MF,Manchester City,eng Premier League,18-264,2,27,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ngal'Ayel Mukau,cd COD,MF,Lille,fr Ligue 1,21-191,29,1489,18,13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nordan Mukiele,fr FRA,MF,Rennes,fr Ligue 1,20-090,7,84,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Nordi Mukiele,fr FRA,DF,Sunderland,eng Premier League,28-193,30,2604,44,33,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Abdul Mumin,gh GHA,DF,Rayo Vallecano,es La Liga,27-341,1,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
